,0
8139,0.021
8140,0.3
8141,0.239
8142,0.036
8143,0.053
8144,0.188
8145,0.087
8146,0.814
8147,0.305
8148,0.171
8149,0.274
8150,0.202
8151,0.049
8152,0.158
8153,0.205
8154,0.139
8155,1.297
8156,0.289
8157,0.433
8158,0.283
8159,0.033
8160,0.219
8161,0.289
8162,0.149
8163,0.285
8164,0.091
8165,0.982
8166,0.069
8167,0.546
8168,0.256
8169,2.097
8170,0.19
8171,0.185
8172,0.178
8173,0.061
8174,0.036
8175,0.061
8176,0.415
8177,0.271
8178,0.004
8179,0.18
8180,0.348
8181,0.278
8182,0.112
8183,0.281
8184,0.212
8185,0.216
8186,0.189
8187,0.299
8188,0.298
8189,1.236
8190,0.057
8191,0.387
8192,0.177
8193,0.078
8194,0.362
8195,2.621
8196,0.121
8197,0.234
8198,0.165
8199,0.135
8200,0.138
8201,0.142
8202,0.155
8203,1.51
8204,2.81
8205,0.003
8206,0.115
8207,0.204
8208,0.201
8209,0.102
8210,0.242
8211,0.303
8212,0.048
8213,0.303
8214,0.161
8215,0.286
8216,0.031
8217,0.066
8218,0.269
8219,0.078
8220,0.287
8221,0.256
8222,0.137
8223,0.133
8224,0.243
8225,0.026
8226,0.045
8227,2.809
8228,0.044
8229,0.003
8230,0.231
8231,0.016
8232,1.367
8233,0.195
8234,0.052
8235,0.651
8236,0.023
8237,0.066
8238,0.086
8239,0.026
8240,0.119
8241,0.209
8242,0.201
8243,2.322
8244,0.371
8245,0.184
8246,2.127
8247,0.333
8248,0.121
8249,0.326
8250,0.02
8251,0.122
8252,0.009
8253,0.199
8254,0.103
8255,0.058
8256,0.019
8257,0.14
8258,0.098
8259,0.1
8260,0.034
8261,0.105
8262,0.279
8263,0.052
8264,0.392
8265,0.328
8266,0.011
8267,0.045
8268,0.131
8269,0.203
8270,0.059
8271,0.632
8272,0.096
8273,0.288
8274,0.095
8275,0.881
8276,0.033
8277,0.096
8278,0.103
8279,0.151
8280,2.146
8281,0.049
8282,0.302
8283,0.051
8284,0.194
8285,0.161
8286,1.777
8287,0.307
8288,1.709
8289,0.264
8290,0.216
8291,0.777
8292,0.38
8293,0.406
8294,0.347
8295,0.055
8296,0.306
8297,0.067
8298,0.153
8299,0.18
8300,0.105
8301,0.08
8302,0.061
8303,0.186
8304,0.255
8305,0.21
8306,0.178
8307,0.157
8308,0.055
8309,0.102
8310,0.3
8311,2.636
8312,0.346
8313,0.261
8314,0.027
8315,0.4
8316,0.031
8317,0.332
8318,0.335
8319,0.408
8320,0.069
8321,0.196
8322,0.4
8323,0.641
8324,0.155
8325,0.383
8326,0.334
8327,2.19
8328,0.046
8329,0.074
8330,0.258
8331,0.237
8332,0.198
8333,0.301
8334,0.087
8335,0.215
8336,0.086
8337,0.132
8338,0.221
8339,0.088
8340,1.546
8341,0.183
8342,1.786
8343,0.04
8344,1.136
8345,2.715
8346,0.369
8347,0.282
8348,0.346
8349,0.03
8350,0.843
8351,0.082
8352,0.038
8353,0.19
8354,0.256
8355,0.086
8356,0.104
8357,0.149
8358,0.276
8359,0.289
8360,1.588
8361,2.082
8362,0.238
8363,0.204
8364,0.084
8365,0.072
8366,0.173
8367,0.253
8368,0.057
8369,0.021
8370,0.298
8371,0.026
8372,0.323
8373,0.389
8374,0.158
8375,0.152
8376,0.257
8377,0.301
8378,0.096
8379,0.058
8380,1.493
8381,0.023
8382,0.508
8383,0.11
8384,0.386
8385,0.153
8386,0.235
8387,0.144
8388,0.033
8389,0.046
8390,0.041
8391,0.299
8392,0.245
8393,0.659
8394,0.203
8395,0.239
8396,0.273
8397,0.058
8398,0.01
8399,0.269
8400,0.079
8401,0.088
8402,0.248
8403,0.148
8404,0.123
8405,0.259
8406,0.074
8407,0.069
8408,0.103
8409,0.345
8410,0.186
8411,0.175
8412,0.041
8413,0.199
8414,0.133
8415,0.288
8416,0.077
8417,0.084
8418,0.297
8419,0.372
8420,0.166
8421,2.827
8422,0.369
8423,0.141
8424,0.061
8425,0.084
8426,0.051
8427,0.203
8428,0.256
8429,0.17
8430,0.379
8431,0.353
8432,2.244
8433,2.734
8434,0.369
8435,0.001
8436,0.161
8437,1.973
8438,0.019
8439,0.181
8440,0.563
8441,0.386
8442,0.288
8443,1.528
8444,0.043
8445,0.305
8446,0.149
8447,0.071
8448,0.256
8449,0.186
8450,0.122
8451,0.203
8452,0.306
8453,0.304
8454,0.107
8455,0.314
8456,0.665
8457,2.815
8458,0.359
8459,0.303
8460,0.291
8461,0.178
8462,0.099
8463,1.294
8464,0.103
8465,0.076
8466,0.287
8467,0.117
8468,0.146
8469,0.161
8470,0.196
8471,0.011
8472,0.277
8473,0.278
8474,0.131
8475,0.097
8476,0.14
8477,0.252
8478,0.016
8479,0.056
8480,0.41
8481,2.729
8482,0.215
8483,0.346
8484,0.102
8485,0.145
8486,0.366
8487,1.143
8488,0.329
8489,1.415
8490,0.898
8491,0.315
8492,0.039
8493,0.114
8494,0.061
8495,2.381
8496,2.734
8497,0.258
8498,0.224
8499,0.078
8500,0.209
8501,0.231
8502,0.004
8503,0.245
8504,0.24
8505,0.362
8506,0.114
8507,0.294
8508,0.287
8509,0.37
8510,0.265
8511,2.701
8512,0.11
8513,0.144
8514,1.605
8515,0.064
8516,2.464
8517,0.357
8518,0.28
8519,1.126
8520,0.307
8521,0.128
8522,0.098
8523,0.237
8524,0.136
8525,0.071
8526,0.058
8527,0.304
8528,0.138
8529,0.053
8530,0.24
8531,0.322
8532,0.603
8533,0.293
8534,0.112
8535,0.097
8536,0.134
8537,0.112
8538,0.335
8539,0.159
8540,0.313
8541,0.135
8542,0.074
8543,0.197
8544,0.042
8545,0.308
8546,0.175
8547,0.043
8548,0.238
8549,0.072
8550,0.205
8551,0.011
8552,0.035
8553,0.031
8554,0.962
8555,0.069
8556,0.615
8557,0.093
8558,0.117
8559,0.22
8560,0.092
8561,0.158
8562,2.785
8563,0.043
8564,0.042
8565,0.157
8566,0.149
8567,0.201
8568,0.142
8569,0.534
8570,0.017
8571,0.295
8572,0.209
8573,0.11
8574,0.208
8575,0.362
8576,0.071
8577,0.456
8578,0.097
8579,0.125
8580,0.014
8581,1.535
8582,0.085
8583,0.059
8584,0.377
8585,0.386
8586,0.354
8587,0.005
8588,0.046
8589,0.132
8590,0.267
8591,0.207
8592,0.073
8593,0.222
8594,0.268
8595,0.262
8596,0.077
8597,0.217
8598,0.257
8599,0.259
8600,0.321
8601,0.419
8602,0.096
8603,0.106
8604,0.016
8605,0.081
8606,0.198
8607,0.047
8608,0.276
8609,0.222
8610,0.77
8611,0.04
8612,0.174
8613,0.376
8614,0.173
8615,0.263
8616,0.194
8617,0.004
8618,0.018
8619,0.096
8620,0.04
8621,0.203
8622,0.133
8623,0.058
8624,0.126
8625,0.37
8626,0.001
8627,2.586
8628,0.419
8629,0.204
8630,0.306
8631,0.208
8632,0.11
8633,0.135
8634,0.334
8635,0.115
8636,0.25
8637,0.172
8638,0.051
8639,0.187
8640,0.262
8641,0.198
8642,0.118
8643,0.022
8644,0.074
8645,0.137
8646,0.235
8647,2.794
8648,0.035
8649,1.571
8650,2.31
8651,0.161
8652,0.126
8653,0.415
8654,0.019
8655,0.082
8656,0.245
8657,0.226
8658,0.19
8659,0.007
8660,0.262
8661,0.011
8662,0.01
8663,0.262
8664,0.129
8665,0.112
8666,0.151
8667,0.279
8668,0.214
8669,0.057
8670,0.225
8671,0.102
8672,0.131
8673,1.216
8674,0.319
8675,0.288
8676,0.187
8677,1.471
8678,0.074
8679,0.008
8680,0.119
8681,0.025
8682,0.38
8683,0.286
8684,0.011
8685,0.203
8686,0.148
8687,0.197
8688,0.059
8689,0.15
8690,0.747
8691,2.008
8692,0.13
8693,0.084
8694,0.274
8695,0.175
8696,0.017
8697,0.333
8698,0.087
8699,0.047
8700,0.219
8701,0.125
8702,0.194
8703,0.177
8704,0.188
8705,0.131
8706,0.151
8707,0.091
8708,0.336
8709,0.154
8710,0.194
8711,0.008
8712,0.307
8713,0.292
8714,0.025
8715,1.329
8716,0.065
8717,0.253
8718,0.161
8719,0.235
8720,1.475
8721,0.301
8722,0.187
8723,0.275
8724,0.028
8725,0.286
8726,0.007
8727,0.066
8728,2.706
8729,0.13
8730,0.189
8731,0.029
8732,0.218
8733,0.037
8734,0.222
8735,0.924
8736,0.151
8737,0.095
8738,0.307
8739,1.025
8740,0.228
8741,0.284
8742,0.096
8743,0.142
8744,2.206
8745,0.303
8746,0.141
8747,0.197
8748,0.238
8749,0.083
8750,0.001
8751,0.054
8752,0.368
8753,0.364
8754,0.26
8755,0.117
8756,0.053
8757,0.115
8758,0.258
8759,0.112
