,0
8139,0.305
8140,0.144
8141,0.091
8142,0.291
8143,0.246
8144,0.051
8145,0.058
8146,0.368
8147,0.019
8148,0.003
8149,0.246
8150,0.108
8151,0.325
8152,0.19
8153,0.406
8154,0.28
8155,0.098
8156,0.353
8157,0.116
8158,0.338
8159,0.178
8160,0.087
8161,0.031
8162,0.088
8163,1.695
8164,0.229
8165,0.289
8166,0.243
8167,0.042
8168,0.37
8169,0.105
8170,0.869
8171,0.037
8172,0.407
8173,0.361
8174,0.176
8175,0.065
8176,0.086
8177,0.104
8178,0.388
8179,3.147
8180,0.319
8181,0.361
8182,0.04
8183,0.129
8184,0.25
8185,0.149
8186,0.143
8187,0.418
8188,0.028
8189,0.29
8190,0.271
8191,0.307
8192,0.183
8193,0.247
8194,0.016
8195,0.184
8196,0.017
8197,3.173
8198,0.133
8199,0.03
8200,0.127
8201,0.097
8202,0.143
8203,0.362
8204,0.232
8205,0.127
8206,0.347
8207,0.078
8208,0.209
8209,0.009
8210,0.214
8211,0.2
8212,0.189
8213,0.27
8214,0.044
8215,0.095
8216,0.293
8217,0.04
8218,0.306
8219,0.206
8220,0.228
8221,0.128
8222,0.09
8223,0.167
8224,0.171
8225,0.281
8226,0.1
8227,0.15
8228,0.137
8229,0.016
8230,2.84
8231,0.202
8232,0.123
8233,0.163
8234,0.008
8235,0.098
8236,0.271
8237,0.084
8238,0.211
8239,0.048
8240,0.124
8241,0.297
8242,0.091
8243,0.853
8244,0.251
8245,0.389
8246,0.099
8247,1.917
8248,0.002
8249,0.016
8250,0.299
8251,0.047
8252,0.228
8253,0.012
8254,0.063
8255,0.006
8256,0.015
8257,0.211
8258,0.091
8259,0.15
8260,0.076
8261,2.243
8262,0.033
8263,0.205
8264,0.225
8265,0.154
8266,0.417
8267,0.02
8268,0.386
8269,0.388
8270,0.068
8271,0.073
8272,0.121
8273,2.869
8274,0.039
8275,0.158
8276,0.132
8277,0.254
8278,0.096
8279,0.873
8280,2.572
8281,0.203
8282,0.276
8283,0.199
8284,0.081
8285,0.205
8286,0.303
8287,0.209
8288,0.333
8289,0.368
8290,0.15
8291,0.367
8292,0.196
8293,0.174
8294,0.279
8295,0.35
8296,0.06
8297,0.118
8298,0.661
8299,0.132
8300,0.033
8301,0.21
8302,0.048
8303,0.152
8304,0.246
8305,0.173
8306,0.143
8307,0.213
8308,0.188
8309,2.81
8310,0.075
8311,0.258
8312,0.305
8313,0.042
8314,0.336
8315,0.245
8316,1.308
8317,0.238
8318,0.213
8319,0.286
8320,0.211
8321,0.176
8322,0.186
8323,2.415
8324,0.199
8325,0.322
8326,0.233
8327,0.211
8328,0.013
8329,0.164
8330,0.107
8331,0.181
8332,0.063
8333,0.172
8334,2.169
8335,0.357
8336,0.28
8337,0.151
8338,0.312
8339,0.314
8340,0.051
8341,0.122
8342,0.048
8343,2.803
8344,3.107
8345,0.315
8346,2.484
8347,0.159
8348,0.207
8349,0.271
8350,0.02
8351,2.66
8352,0.124
8353,0.293
8354,0.285
8355,0.218
8356,0.044
8357,0.275
8358,0.139
8359,0.288
8360,0.234
8361,0.348
8362,0.004
8363,0.056
8364,1.289
8365,0.071
8366,0.08
8367,0.673
8368,0.246
8369,0.156
8370,0.238
8371,0.084
8372,0.042
8373,0.082
8374,0.044
8375,0.236
8376,0.13
8377,0.079
8378,0.284
8379,0.066
8380,2.394
8381,0.307
8382,0.253
8383,0.019
8384,0.227
8385,0.053
8386,0.106
8387,0.066
8388,0.225
8389,0.097
8390,0.105
8391,0.271
8392,0.268
8393,0.303
8394,0.203
8395,0.269
8396,0.033
8397,0.122
8398,0.283
8399,0.131
8400,0.203
8401,0.054
8402,0.266
8403,0.019
8404,0.009
8405,0.109
8406,0.057
8407,0.04
8408,1.964
8409,0.356
8410,0.05
8411,3.239
8412,0.383
8413,0.04
8414,0.094
8415,0.277
8416,0.056
8417,0.337
8418,0.284
8419,0.359
8420,0.052
8421,3.211
8422,0.153
8423,0.255
8424,0.115
8425,0.733
8426,0.228
8427,0.011
8428,3.179
8429,0.195
8430,0.159
8431,0.193
8432,0.162
8433,0.362
8434,0.039
8435,0.151
8436,0.188
8437,0.112
8438,0.001
8439,0.08
8440,0.348
8441,0.398
8442,0.034
8443,0.131
8444,2.11
8445,0.171
8446,0.071
8447,0.095
8448,0.251
8449,1.03
8450,0.286
8451,0.249
8452,0.08
8453,0.089
8454,0.141
8455,0.113
8456,0.392
8457,0.307
8458,0.399
8459,0.187
8460,2.39
8461,0.417
8462,0.207
8463,0.21
8464,0.407
8465,0.328
8466,1.034
8467,0.127
8468,2.406
8469,0.204
8470,0.163
8471,0.125
8472,1.909
8473,0.22
8474,0.23
8475,0.194
8476,0.239
8477,0.085
8478,0.187
8479,0.046
8480,0.23
8481,2.473
8482,0.124
8483,0.203
8484,0.063
8485,0.411
8486,0.363
8487,0.353
8488,0.277
8489,0.185
8490,0.153
8491,0.06
8492,0.098
8493,0.059
8494,0.375
8495,0.21
8496,0.097
8497,0.292
8498,0.008
8499,0.076
8500,0.288
8501,0.169
8502,0.07
8503,0.21
8504,0.058
8505,0.291
8506,1.671
8507,0.188
8508,0.089
8509,0.414
8510,0.233
8511,0.366
8512,0.108
8513,0.395
8514,0.392
8515,0.243
8516,0.368
8517,0.138
8518,0.008
8519,0.183
8520,0.245
8521,0.215
8522,0.103
8523,0.234
8524,0.089
8525,0.051
8526,2.884
8527,0.194
8528,0.021
8529,0.308
8530,0.34
8531,0.294
8532,0.289
8533,0.128
8534,0.353
8535,1.89
8536,0.342
8537,0.173
8538,0.089
8539,0.094
8540,0.034
8541,0.012
8542,0.224
8543,0.187
8544,0.061
8545,0.189
8546,2.042
8547,2.936
8548,0.115
8549,0.806
8550,0.223
8551,1.198
8552,0.246
8553,0.212
8554,0.297
8555,0.148
8556,0.241
8557,0.234
8558,0.161
8559,0.039
8560,0.065
8561,0.148
8562,0.28
8563,0.005
8564,0.251
8565,0.048
8566,0.08
8567,0.084
8568,0.291
8569,0.195
8570,0.062
8571,0.207
8572,0.199
8573,0.17
8574,0.133
8575,0.14
8576,0.228
8577,0.272
8578,0.15
8579,0.075
8580,0.156
8581,0.087
8582,0.159
8583,0.207
8584,0.266
8585,0.383
8586,0.179
8587,0.374
8588,0.384
8589,0.127
8590,0.704
8591,0.154
8592,0.049
8593,0.251
8594,0.279
8595,0.113
8596,0.141
8597,0.031
8598,0.193
8599,1.761
8600,0.224
8601,1.419
8602,0.186
8603,0.374
8604,0.065
8605,0.085
8606,0.219
8607,1.63
8608,0.38
8609,2.603
8610,0.131
8611,0.238
8612,0.35
8613,0.264
8614,2.366
8615,0.076
8616,0.005
8617,0.217
8618,0.086
8619,0.139
8620,0.267
8621,0.05
8622,1.593
8623,0.287
8624,0.019
8625,0.215
8626,0.037
8627,0.339
8628,0.134
8629,0.16
8630,0.017
8631,2.134
8632,0.011
8633,0.113
8634,0.346
8635,0.232
8636,0.121
8637,0.037
8638,0.016
8639,0.209
8640,0.213
8641,0.195
8642,0.23
8643,0.02
8644,0.259
8645,0.167
8646,0.209
8647,0.238
8648,2.544
8649,0.375
8650,0.306
8651,0.009
8652,0.344
8653,0.196
8654,0.388
8655,1.958
8656,0.075
8657,0.41
8658,0.005
8659,0.349
8660,0.08
8661,0.167
8662,1.193
8663,0.062
8664,0.169
8665,0.289
8666,0.259
8667,0.229
8668,0.153
8669,0.024
8670,0.067
8671,0.253
8672,0.052
8673,3.26
8674,0.316
8675,0.28
8676,1.422
8677,0.104
8678,0.289
8679,0.149
8680,0.119
8681,0.377
8682,0.118
8683,0.036
8684,0.074
8685,0.344
8686,0.191
8687,0.066
8688,0.045
8689,0.044
8690,0.244
8691,0.122
8692,0.033
8693,0.3
8694,0.141
8695,0.383
8696,0.053
8697,0.121
8698,0.218
8699,0.084
8700,0.357
8701,0.027
8702,0.341
8703,2.438
8704,0.939
8705,0.172
8706,0.365
8707,0.23
8708,0.081
8709,0.045
8710,0.386
8711,0.213
8712,0.093
8713,0.265
8714,0.297
8715,0.075
8716,0.017
8717,0.008
8718,0.157
8719,0.144
8720,0.532
8721,0.106
8722,0.246
8723,0.141
8724,2.683
8725,0.301
8726,0.128
8727,0.015
8728,0.09
8729,0.141
8730,0.119
8731,0.132
8732,0.129
8733,0.031
8734,0.099
8735,0.307
8736,0.234
8737,0.246
8738,0.244
8739,0.005
8740,0.005
8741,0.139
8742,0.096
8743,0.356
8744,0.367
8745,0.098
8746,0.029
8747,0.046
8748,0.252
8749,0.066
8750,0.275
8751,0.255
8752,0.16
8753,0.25
8754,0.082
8755,0.097
8756,0.01
8757,0.119
8758,0.872
8759,0.019
